,a,b,c,d,e,f,g
355,0.42343469685265683,0.4557489609285127,0.6911547462851552,0.5635313195373239,0.9476812186107748,0.9565898297618187,-0.28786797266521785
356,0.4256699716796946,0.456624445501872,0.6674876238818694,0.5592467364194815,0.7759165187704073,0.6176753503103449,-0.29051363921595913
357,0.4284173619705557,0.4572459139732892,0.9757895030361032,0.5560291809000881,0.5547096667870453,0.6433687600059765,-0.29528399623853113
358,0.4303833737826505,0.45799030912858946,0.7145794575104292,0.5553963133894213,0.6873879171886321,0.8767954061337156,-0.2961325922259052
359,0.4314464614686674,0.4586722236417076,0.5232539391797062,0.5553440902910178,0.5351984995713992,0.8003258957952917,-0.29826574658622257
360,0.4339596940978815,0.4601181515574158,0.634801999931029,0.555213776270268,0.5866608545665775,0.73655889863854,-0.298903563182595
361,0.4340041407409882,0.4609379957280718,0.7619783967585347,0.5551773440564869,0.5382746025007552,0.9214164208924911,-0.30074944136872084
362,0.43690092362275923,0.46139041782704227,0.7481715044730355,0.5547455364975935,0.5491750710166423,0.8751125632305148,-0.30184050971596
363,0.437943374665909,0.46193482449934115,0.9762851031274131,0.5542237531037939,0.9974126005279698,0.7222695156470809,-0.2947266535891099
364,0.4383485581392248,0.46226221856010236,0.9683495407442535,0.5536648745706573,0.7093492827151993,0.8075675499817008,-0.3004587977340514
365,0.4405489138656257,0.4688137722712297,0.6368525063470993,0.5469119585688973,0.6497493607798529,0.8322515809556812,-0.30501001258971827
366,0.4407581367906685,0.47402147278223195,0.5333963976615705,0.5450776932450918,0.6370394073140759,0.7756361511488431,-0.30676306473931403
367,0.44284105492261966,0.4744056095097959,0.7733556463204742,0.5431511419777106,0.5464349495731899,0.5929358223481278,-0.3079220889188567
368,0.44372875613609,0.47459840047633745,0.7195516104948667,0.5393304042928573,0.81092492969617,0.9684690019637202,-0.3072307983603856
369,0.445058305575355,0.47485855891593043,0.5758752786476635,0.5390587790731479,0.8773060187792834,0.7786005906414597,-0.3057828671887739
370,0.44585753677652284,0.47545297152322674,0.6848942561129155,0.5336242370793987,0.9899317656310359,0.5700248482168868,-0.3033826780915107
371,0.44973341945170336,0.4771369380814442,0.7607186604238287,0.5326019752176966,0.5021028295366552,0.6443516676039404,-0.3134644460592117
372,0.45090583314290894,0.4810812401704896,0.8377378988532431,0.5295342321693335,0.5940533784943043,0.8503445997838806,-0.3156742438215244
373,0.4540318626407237,0.4812555535524164,0.8164742362138316,0.5279281356744773,0.5728594774091349,0.975721333959191,-0.31813772680638225
374,0.454186757753526,0.4818223245312123,0.9522901396521628,0.5277960097197552,0.8802432382236224,0.9936396877067261,-0.31402150260969
375,0.4559542696695067,0.4829769005805104,0.8995159969526443,0.5276825681767148,0.9442300600565255,0.5210022355415651,-0.31126022578190515
376,0.4574317610347803,0.48333896684000865,0.7331570270031983,0.5270364412636059,0.739582928194819,0.9693310883743879,-0.31815116119812
377,0.45817542154117086,0.4834504525567946,0.5346338029076259,0.5261373919030705,0.6686566544661028,0.5389785724052343,-0.3170808377326666
378,0.45878280456184295,0.48463112042996387,0.9608246369600053,0.5241628272950132,0.9801428439535333,0.9572852407928474,-0.3151906618812298
379,0.4595163719975337,0.4852704803426622,0.6207529177079826,0.5223371659973584,0.5989008845932862,0.6735428812495974,-0.3203069272425131
380,0.4605801432152955,0.48600590383834397,0.8829952996911594,0.5216803105169834,0.9031347366176035,0.7656683574478593,-0.31703645163012534
381,0.46064344937606355,0.48664659390226095,0.5929146870358022,0.5212029610968808,0.6784650643767203,0.5216178501518054,-0.3193329540622528
382,0.46082273527870365,0.4882573836301071,0.9776428740991574,0.5208093710456019,0.9268027827900267,0.5603940522706774,-0.31623592980176923
383,0.4652129273584716,0.48888422850897983,0.7490518451964846,0.5202355965635523,0.7930862688036535,0.8193071635325002,-0.32227949391816924
384,0.4665592400339416,0.48917042165196917,0.8964816665505919,0.5162243210289915,0.9987841545648992,0.87863128209058,-0.31992049037691195
385,0.4704064250278028,0.4894226723332195,0.5273436269598057,0.5147794119555106,0.6770366206105054,0.9063599620080143,-0.327348237259518
386,0.47157273098146957,0.48970625307469295,0.5658417651207195,0.5146804268773726,0.5224582826467081,0.9397446311655,-0.3299879845556653
387,0.4745816066560327,0.4899273698395242,0.9205219319396214,0.5140343784788439,0.5621944214365331,0.6868086440430499,-0.3295966812180251
388,0.47626867251724214,0.4903300872249315,0.6517074180566141,0.5140268555311789,0.7004047866460353,0.7118356240805424,-0.32887306189243587
389,0.47817277977948364,0.4920997278000544,0.9466541171133436,0.5117399576432983,0.6594531510900681,0.6176387417553879,-0.33043895436851883
390,0.47850698197397,0.49268823980153736,0.7828889475183879,0.5087773971532473,0.8123337410580804,0.652236336009578,-0.32897837097083465
391,0.4826539808360682,0.49330895935316976,0.5330270872388827,0.5067947329994273,0.7505749659499215,0.7072210303176629,-0.33245905558032
392,0.4835144961189853,0.4939118253046962,0.6290623340695997,0.5053671920754057,0.6505484256814129,0.6416092850916976,-0.3341467061992679
393,0.4840224433977482,0.49414020568660016,0.6876715432139899,0.5038048370655323,0.8661803473663341,0.5787343309433481,-0.33089512905106633
394,0.48841067976027996,0.495133046142791,0.663509733383481,0.5035523722818995,0.7957984319830567,0.8572594209176095,-0.33598496312685483
395,0.489397510221853,0.4952493512751146,0.7092277280482229,0.5022847336027033,0.5245090484430706,0.90062444320766,-0.34037094431296494
396,0.49308205389796367,0.49589307734098975,0.6196218381105143,0.5018090932171377,0.9232429146288446,0.5661747330341284,-0.33449784455226206
397,0.4943223073133313,0.49661962203634374,0.7016548731781633,0.5015834550702192,0.7367883676115972,0.8633319275114701,-0.3401564125555383
398,0.4957570077638329,0.4976054225973185,0.5476666509611783,0.5015301234939369,0.7419852680586997,0.5253889756609532,-0.3389873594507188
399,0.498947737868961,0.49973059916978674,0.8941817718564159,0.5005738662913495,0.7918087251434558,0.8142835549852643,-0.3421590426694959
400,0.49929751112409243,0.49728741948690686,0.9384534981509796,0.6036933993326816,0.5000062210958525,0.6878128043639284,-0.33632079301511636
401,0.49928983045117714,0.49538344048920163,0.9383431479312767,0.7025241138007821,0.5101392092726641,0.5758796079679654,-0.3269945503134285
402,0.4977162469870453,0.4951630666530576,0.7457777775712009,0.8209286707747819,0.5105302757535579,0.8585476324574435,-0.31843240926230004
403,0.4909200031444876,0.49478246141667337,0.8560281614395724,0.6731168011249952,0.5121095916045282,0.8332496068071612,-0.32699153329993974
404,0.49002664044239935,0.49438152190051543,0.5118621046202854,0.859457334414118,0.5123857178977012,0.829398231788199,-0.31153896115882007
405,0.48982189849031893,0.49398238010393936,0.8535040477754035,0.9088127977032567,0.5133086895175383,0.5702343399563385,-0.30580750127546447
406,0.48876838097722464,0.491993196302177,0.9197790031398553,0.7866151036379291,0.5138832819664476,0.8535992261188079,-0.3161649852626545
407,0.4886049062817388,0.4903909398561172,0.5276399283514996,0.7098648326184651,0.5140297013499409,0.9447374981920269,-0.32219956835997166
408,0.4873934727170622,0.4886030258589561,0.7389774770070847,0.9297267832689242,0.5152941667800404,0.5482673730798606,-0.3011771807301964
409,0.4869663308289009,0.48674744994097197,0.6133714074027874,0.9132276576019935,0.5155905352921255,0.8131295328454868,-0.30332519046927814
410,0.4863716100007692,0.48589652860987886,0.7522206040037207,0.9584922389060232,0.5159969049629503,0.5761598074070265,-0.29773900951882964
411,0.48426937645245616,0.4853514429349782,0.9485576492741203,0.9350150348689751,0.5179644930870806,0.8888538894234908,-0.30033481722906474
412,0.48344416139814717,0.4850478878421827,0.7825668351368407,0.9725507468798296,0.5187609119758185,0.9180792427231974,-0.2970172117120207
413,0.4798414649914604,0.4844240256140982,0.999268934063577,0.6856364227119749,0.5190517324545416,0.651710927769076,-0.31667373346483774
414,0.4776446157791516,0.48217785868117025,0.7454249265027442,0.9735466267220567,0.5205662132835398,0.5641401961196647,-0.2913778504402198
415,0.47222627886202245,0.48163415323432335,0.9528024276313876,0.9338441052620703,0.5223083988897703,0.9487253531069822,-0.29420715602721004
416,0.4712754397708043,0.4800505263795649,0.6600813295808127,0.5635457049713462,0.5235560705462868,0.920215723404149,-0.322745383469541
417,0.47022807329977445,0.4797388503292085,0.8841333105995348,0.9622588995962582,0.5237988081160436,0.5343500240191439,-0.28800234540021497
418,0.46923344656134663,0.47938437816056434,0.9736293323962377,0.5663871619509981,0.5241493418083604,0.5741689148492648,-0.31938481266637436
419,0.467290095879223,0.4782112586501689,0.9414610688987669,0.5014539301409608,0.5261543483322846,0.9050934449187877,-0.32526418647907784
420,0.46259665933522687,0.4766337407306893,0.5570723433853781,0.9747784285361522,0.526974293894862,0.8189524920169172,-0.2843556331887102
421,0.46215779942251,0.4764101333915909,0.8686936669116556,0.7671627586178262,0.5270677369230197,0.5878348309890213,-0.29931668849253407
422,0.45969099664698937,0.4744592846228968,0.9645488867816239,0.7330590509660839,0.5285280691159437,0.8000987830814581,-0.30159769043544776
423,0.4572333810261946,0.4743941584736743,0.6681478963438742,0.5038639797459011,0.5289286803948903,0.942303451395233,-0.31958927608386445
424,0.45288017021934374,0.47294493092248296,0.6886100177632805,0.8349143331939337,0.5312108951047572,0.6615115367112286,-0.2891279919351382
425,0.4527927825509468,0.47293351084058605,0.5206914062641261,0.867097514648388,0.5333371762175307,0.8264874022423647,-0.2874463964391505
426,0.4527303998284371,0.4729217284997823,0.6577735638360975,0.693449271354635,0.5339671755604126,0.7969134780699487,-0.3011361789436893
427,0.45258436946147645,0.471754054310942,0.512367975715563,0.6077729899093125,0.5363626647531924,0.9299727899645804,-0.308243241350894
428,0.4525756529298492,0.47155657580433885,0.8452498711039687,0.9466134118683133,0.5375809737959105,0.8958896089006807,-0.28087753008876076
429,0.4512780595782265,0.4697604144793661,0.6571272683332731,0.6448453712923432,0.5388037872276041,0.7803848906093338,-0.3032288935446951
430,0.45121659953202026,0.4696571552357485,0.6378514079972419,0.5813406022750696,0.5388144200222733,0.8840849775671396,-0.3088177148093182
431,0.45057851549437195,0.4680757838892976,0.5282489586567347,0.9099850122552873,0.5401764710377142,0.9563735537627464,-0.28210152581318243
432,0.44820831367377845,0.46789072112702373,0.8729826790887545,0.9412348842859337,0.5423313736060431,0.7087677697117134,-0.2771154995026238
433,0.44691677187329343,0.4622410296704196,0.9681780840811428,0.8154526550945549,0.5431886498850761,0.7663229624991161,-0.2851277450661601
434,0.4438092944084111,0.4616792495417084,0.9263267294038251,0.5324693601579684,0.5449733597821754,0.7618916222767644,-0.30617458129412767
435,0.44260802663274057,0.4616621407435475,0.8375936983310759,0.5979614812490055,0.5457467554841837,0.9812801842014058,-0.3015700617782177
436,0.441071397945368,0.4609691137931004,0.8862475501156962,0.877348541677424,0.5486778015894798,0.7563991769427456,-0.27708029610627444
437,0.4391660305372587,0.46019730013070725,0.5839544090941965,0.8330913145412434,0.5493588493698061,0.5239631900555615,-0.2780694630299756
438,0.43811718942133954,0.45874579634137014,0.9841849292255873,0.7147932148727909,0.5496816003850831,0.6318836050108183,-0.2873143730403818
439,0.43748978215967826,0.45773238614247747,0.6104556155269059,0.5878349468355197,0.5531116876760521,0.9010021351964883,-0.29837585980585873
440,0.43659337202785103,0.45556746167487244,0.7299488456302574,0.6586732214309745,0.5532185198292956,0.9295625607529872,-0.2917696888843032
441,0.4347114679497829,0.4555625497012863,0.7493573911705003,0.6650782669073365,0.5578888771978612,0.8482075921870961,-0.28994421908787
442,0.4342707061147061,0.4545805884983845,0.8744651779511803,0.6275671292926913,0.5597958868725598,0.7831290760325258,-0.2920552723570306
443,0.4337468579032125,0.45201065987572775,0.5226661633494658,0.6665617830530715,0.5605813152178927,0.5063387160453958,-0.2861403200245736
444,0.4332677937521922,0.45041574507039484,0.8460856178195835,0.5434583480334787,0.5607948134676033,0.9389170212158559,-0.297839064671323
445,0.4332095850624548,0.4467508482185276,0.6138584356009522,0.8092515252660253,0.5616093215864721,0.6445466227575096,-0.2737066826376976
446,0.43249328361966066,0.44659273462225185,0.9323963338037664,0.7542956389409721,0.5630115779290228,0.6545817634593307,-0.2777838711292128
447,0.4287465431927984,0.44645778899845195,0.512914975455989,0.7517367072574689,0.5644575178728735,0.7569206558097177,-0.2768900307196466
448,0.4275669640138743,0.44352372705850346,0.874727043069317,0.5431688563246084,0.5647045489312148,0.9489001786725129,-0.2931557867895834
449,0.4272556902460745,0.4424517770411648,0.9925999651499265,0.7069143611130599,0.5668259256038715,0.8559297880182206,-0.27906265452914414
450,0.42543757173236285,0.4424504418460317,0.5262926103108212,0.8696698198512817,0.5685844527740422,0.6618304215619595,-0.2641055006360961
451,0.4230260627020397,0.43686562341878,0.6097790201508576,0.5468919431747519,0.5700658243126289,0.8802944746019279,-0.28830976213170023
452,0.4223545612032249,0.43682421709588615,0.859778683894423,0.6352133558919488,0.5720009477246879,0.6671159796048494,-0.27969855390118264
453,0.4213770198506832,0.43155855009090055,0.8001942062803625,0.8317990077397621,0.5720742576423492,0.70504332952528,-0.2620847004131145
454,0.4212265975775615,0.42863779970950916,0.5665383377272276,0.8906800592091535,0.5730635921337166,0.6556988494387435,-0.2560628986814941
455,0.4199013492731023,0.4279599544999708,0.9531638062878596,0.660471389528809,0.5738738495857262,0.7426133122920462,-0.2741902574547976
456,0.4193145920748066,0.4278623423520688,0.5897336236315949,0.7346855654511499,0.5744896277889044,0.6112422620764619,-0.26715733990421187
457,0.4169844038201192,0.4278162520924136,0.8149527442425593,0.7579372892421654,0.5748608823186521,0.8030475071891983,-0.2653959966705246
458,0.4167185601401799,0.4274309123394064,0.7328476761607348,0.9136399060353553,0.5757732546360198,0.606827322937421,-0.25151762973340036
459,0.41181419237191363,0.4259886514777446,0.9482520159935925,0.7884143010353859,0.5771172070769746,0.7864993220922463,-0.2599793060277688
460,0.41175783176443503,0.4251830759610997,0.878909871494108,0.8007645234182306,0.578308666133569,0.7171129418538851,-0.2582947114100353
461,0.4109024071284452,0.42350323120686567,0.7295954496137309,0.722992942267727,0.5813971739689562,0.7741956403742714,-0.26389726979145256
462,0.4101619614793016,0.42121505101298656,0.9761561645871186,0.5403577724459288,0.5834503704244316,0.7027258355026968,-0.2770101886524137
463,0.4084834275263892,0.4202390367126326,0.8651163075425526,0.8824976927318506,0.5845336129600512,0.655115219718125,-0.24828650782091813
464,0.4049331011989309,0.4202373568314837,0.8724617102582976,0.901735549238379,0.5849541135750216,0.7458737879188978,-0.24572236010966106
465,0.40451575900914555,0.42004148058469665,0.6150648872889695,0.7765325049450912,0.5865317290141002,0.657817118639692,-0.25494800523580796
466,0.40418199715923747,0.4176474030529148,0.8179369387391215,0.9226735022472374,0.5871832723044683,0.7309739420546331,-0.24277522700478682
467,0.40391501661224094,0.4175237824928093,0.5323109131507808,0.6849729868642875,0.5872832472417362,0.8076583524992393,-0.2620703440645228
468,0.4027589424724845,0.4172527314061079,0.619325202055441,0.5400025256400848,0.5890384444485119,0.9291036861550852,-0.27370394626619765
469,0.3976620560819017,0.4169110707735258,0.7714835379006197,0.7618746172585997,0.5906429402561397,0.6955321349152709,-0.252284144036858
470,0.3970222237511677,0.4167001083734078,0.8782050832114809,0.5369181674598908,0.5908656271128878,0.5894858938773428,-0.26926693631290005
471,0.396382834266721,0.41668281627135606,0.9688715837054076,0.8768205107759932,0.5913414671026589,0.5200526446141831,-0.24131592768137292
472,0.3961839607558504,0.415457147419707,0.7590878789692062,0.6773137428948023,0.5929495259458025,0.6008718428540301,-0.25731783144305476
473,0.3938600952015697,0.4153866104027266,0.9295395867360318,0.7179804679210049,0.5930482955993504,0.6799341480685946,-0.2535124689303343
474,0.3930293583365835,0.4141116995365335,0.5794235178463306,0.581327795717504,0.5934085331178087,0.7950912819357443,-0.2643378901096649
475,0.39244269480888677,0.4110980044971716,0.6418614438703216,0.6273123072840205,0.59422438209495,0.9527937128742696,-0.2602712516781494
476,0.389454246208375,0.40942779527552225,0.921570863656767,0.9704318128883473,0.5942678446527605,0.7666529662737382,-0.22996654719950477
477,0.3891352599043823,0.4087885088843012,0.9175152698746445,0.8973130922375583,0.5955889518758939,0.5592621007588323,-0.23417791067758567
478,0.38847329744246073,0.40790348891170497,0.5823242841339684,0.9651513375928538,0.5969612078545692,0.723515761276168,-0.2291876064498901
479,0.3867372545107419,0.40638000614353653,0.6596996501593435,0.5255725821351867,0.5979159525023603,0.5678930096915891,-0.26212102014941674
480,0.38662545298531875,0.4062650374563103,0.6784747729035258,0.5929464693308224,0.60037798313518,0.9432893814133756,-0.2587920651164476
481,0.38593359826276996,0.40608325652894717,0.74013029795749,0.5036568486032936,0.6008956612800974,0.7258635424428939,-0.26437388404887935
482,0.38567775528595377,0.4050370146459722,0.7682148237462608,0.7755155574995867,0.6026376822442157,0.804499020825921,-0.24260647759213264
483,0.3851000585816914,0.40466129694335445,0.9919491239043421,0.5481590024389124,0.604886230746105,0.980683083793614,-0.2613269915110249
484,0.38491199342102944,0.40434498218908366,0.951123681732743,0.6674457761180849,0.6049945265066625,0.5440759523179954,-0.24907197597974373
485,0.38464590967514295,0.40306191339770536,0.55201682943367,0.6159730903482039,0.6052424711106476,0.5610058792155838,-0.25277301339957287
486,0.38142722984581295,0.4022392510553388,0.5860030648434269,0.5150078598554839,0.6052903502913335,0.5061545128807201,-0.2587946022885282
487,0.380524908526951,0.40107021873954635,0.5413598713196051,0.5900333023398058,0.6062479370435003,0.6575394867507899,-0.25300428080182785
488,0.3800705048236099,0.39993859011477895,0.8917555904290235,0.5940821677616901,0.6064511481076073,0.6985785200707841,-0.2523650685686814
489,0.37840227537343596,0.39987714699857774,0.8849117262092816,0.8754631320912826,0.60687883465331,0.9971134559176297,-0.23072317528641065
490,0.37690056423003265,0.39931364233549205,0.9534786118196986,0.7989829006500437,0.6088181894173925,0.879908179220025,-0.23537172797939174
491,0.3766994743266193,0.3984244699664259,0.8414801498305737,0.6390717202607674,0.6099676524496451,0.7999906577864799,-0.24734147578704355
492,0.3766711751668533,0.3956231769030415,0.6641246001208632,0.7408580339795701,0.6111541742615202,0.6437368625122661,-0.23735431811457747
493,0.37492519319078466,0.3949697489731373,0.907962583041957,0.8477852352934914,0.6115445897730826,0.9665298525513761,-0.2296259430120067
494,0.3748669381461943,0.3947174069639211,0.554810558419766,0.5716855637744529,0.6127887669218743,0.8714906295798639,-0.2510964434287585
495,0.37455995703883027,0.39339554378476027,0.5033498487889172,0.8135849440212173,0.6151617004321996,0.5909940066521537,-0.22950953386678782
496,0.3739669900920478,0.3917744158657077,0.9484748464709419,0.935261357746414,0.6164185112706322,0.6430442073823809,-0.21931166601223598
497,0.3734510024242269,0.39027755307366496,0.5916629011824168,0.6927926937553568,0.6169069080882161,0.5868847270563907,-0.2376389414261914
498,0.37151487640952,0.3902422189738386,0.6216574946652738,0.5852165754517556,0.6176629374430804,0.5236658642723063,-0.24494813071839006
499,0.37110945910710663,0.39018215016825764,0.6634232681461818,0.8781181140095733,0.6181508281008277,0.9198016334847137,-0.22366652541132317
500,0.3703099480124947,0.38828176713880735,0.7894797764478976,0.5293834922497278,0.6185257867740793,0.7361047324339864,-0.2495897763518547
501,0.3689503591031211,0.3879432203198005,0.9004461891931809,0.8964621414229299,0.6194767211925926,0.6466600491974224,-0.21896702068854565
502,0.36782152258850825,0.38727147700155656,0.8130263108591731,0.8087220594319466,0.6197863054125765,0.9630280818260016,-0.2270426266014293
503,0.3676730775258482,0.38651811474204617,0.5641778934803987,0.5613448065594296,0.6203182729242858,0.6166731657450519,-0.2445592727468971
504,0.36460167242443464,0.3863009033843728,0.6815832283060546,0.891500324934791,0.6222597318600889,0.934868824796188,-0.21851778870430524
505,0.36384663838320125,0.38546509620135866,0.5499795582232845,0.9866333579816213,0.6250241279221043,0.6121430107264589,-0.20842808829768625
506,0.3630771421535768,0.384837044795281,0.8565195636255265,0.6799398824401419,0.6251809751252888,0.5374024103690616,-0.23192886733360232
507,0.36229624128894244,0.38250017236781586,0.6335056788262243,0.6391259483702183,0.6263420212222917,0.5048438244021275,-0.23386251844886372
508,0.36045990565883557,0.3814867913847651,0.6457464691074868,0.7428465135005881,0.6266822660545632,0.7595935998535133,-0.2260385707377944
509,0.36032105946720167,0.3797459190298907,0.7791811578286183,0.8633426189638953,0.6269335512743242,0.5267519660325681,-0.2143198619788983
510,0.3587988522389861,0.3753569579208881,0.8798161946820293,0.8393841753906,0.627315482373096,0.9767861878702765,-0.2167829897486114
511,0.35626992830554666,0.37411861502030547,0.9029685728582213,0.7636531197242808,0.6278036392658558,0.904081098425985,-0.22095141951743355
512,0.3551774946135703,0.37373508578737497,0.9826692669159058,0.9681230206403457,0.6297881951936162,0.7446431788078187,-0.2030864227162391
513,0.3545209500397911,0.37315965138945456,0.7612586579127334,0.9676416392647096,0.6301911228625046,0.7167119087545315,-0.2024834507470134
514,0.3538605312158117,0.3721170831610068,0.8686939012822932,0.9489715347915292,0.6321275909232364,0.6409685699337779,-0.20286857592455956
515,0.35316157882181437,0.371986520233941,0.9391217786973602,0.9344506572095781,0.6331034711314056,0.7152907141818327,-0.20412001464504392
516,0.3531020783535351,0.3641772875937199,0.7973841128044648,0.7754799366916316,0.6349806272235188,0.556142852330856,-0.21328874619161076
517,0.352903524080631,0.3614654945902438,0.5545776348155316,0.9968766479636537,0.6352438913804195,0.866142847333043,-0.19646770858806145
518,0.3501299356370079,0.3607329051247919,0.6621470980017772,0.6646786716502869,0.6355486493194278,0.6466670793582929,-0.22031974801887866
519,0.34998489981234915,0.3552239753212144,0.7060617342933041,0.5071648684514429,0.636993841115381,0.7521528820603269,-0.2317069018090405
520,0.34995808054038346,0.3536361150459161,0.9694860862030069,0.9817631367472743,0.6377176741765093,0.5277951950091623,-0.19180217443829536
521,0.3492086174011878,0.3513785959596607,0.9160852240080217,0.7947396968297953,0.6382770468771346,0.8020778462152367,-0.2073956706225009
522,0.34826815461301985,0.35050745882982115,0.8118505606985383,0.6846706495938626,0.6383461706750637,0.7604399141517834,-0.2152721851543821
523,0.3474859955462819,0.3496893838047168,0.6911737052342061,0.5623852077079772,0.6384795257192457,0.9737127347171541,-0.2255947515486244
524,0.3461764629150525,0.34880068826438915,0.9480226195349324,0.9557636571341502,0.6388031509326011,0.6650844496749558,-0.19154734769297277
525,0.34611902517190835,0.34405306901332267,0.6986134834267537,0.5182989326510531,0.6393120951716893,0.7463789203059767,-0.2254775614263965
526,0.34510260415631067,0.343242115656281,0.6344980135670029,0.9098584821132105,0.6404955868354687,0.5342437783885954,-0.19210079646878847
527,0.3413443632787189,0.34152885618419493,0.7313657240785292,0.9568103979066512,0.6408670791363975,0.8714430941053094,-0.1881639275020841
528,0.34117917581095436,0.34015947890657705,0.8941160397232628,0.591648837440989,0.6415366612421805,0.5642322851248478,-0.2150338104243373
529,0.33960957332288366,0.33838572814882023,0.804747892807875,0.9382984687997185,0.641846166159378,0.7029539986563407,-0.18691233795419027
530,0.3365682537022821,0.3367452961786767,0.9679429224811533,0.5106287671596359,0.6423708550465256,0.8965165438917098,-0.22034027763453012
531,0.3365426293918394,0.3364218610876571,0.629535395766508,0.5427174654751996,0.6449981825683664,0.6984186018259404,-0.2165132729472872
532,0.3351870513955653,0.33614603696603557,0.9844842636022448,0.6759955903335932,0.6454361745071997,0.7240645536950849,-0.20531270694293555
533,0.33289682241636975,0.3342508917974653,0.5971570774869903,0.7691992614686557,0.6480374133114484,0.5908516668685123,-0.19538610905815124
534,0.33261019983283396,0.3312901510336108,0.839492481641778,0.756160728315763,0.6495969522701031,0.6542828599068724,-0.19573749129641133
535,0.3325358957641599,0.3304670465068236,0.532634349485809,0.7554638711212601,0.6511062266851543,0.7334497889671943,-0.19595291445762547
536,0.33213075359570754,0.32689899963778635,0.8211608526901717,0.7355867564372409,0.6513849842862608,0.5998528287702984,-0.195400263621638
537,0.32997158862167497,0.32614094573596086,0.7703396920450045,0.8262321092174616,0.6545265359443698,0.9924195284852572,-0.1891320085685377
538,0.329329368277368,0.3233560385387531,0.706032905419578,0.7930454152403783,0.6548825434597522,0.5568319746592871,-0.1881086271900311
539,0.3290914253298675,0.3210222079104208,0.6081804554582504,0.5661570186202018,0.6555240595839222,0.5376280881767794,-0.20526996691131255
540,0.3285452654184349,0.3202823188232447,0.702025010502189,0.8660662820036301,0.6593131708041042,0.5794703843224824,-0.181030312889772
541,0.32816893098771255,0.3192654567679158,0.6731145648161301,0.879705095282368,0.6621891134244837,0.5428840097378278,-0.17916599025649788
542,0.3277947763861877,0.31337574633765547,0.6368203529382739,0.5535203482778743,0.6629419067822298,0.9795824707615932,-0.20573077872889453
543,0.32776677061519255,0.3124855681971369,0.6834095618952076,0.713866528771379,0.6660598601236174,0.6368231953968122,-0.1906472014903828
544,0.3276881013864699,0.3122452985727497,0.7137771438767769,0.9578130063153618,0.6663532091940847,0.8241377902777034,-0.17211415716730336
545,0.3261070430466435,0.31138149627326706,0.8459177962647535,0.759995449926951,0.6668729551653226,0.7771159958646394,-0.18669776465816626
546,0.3238546647442626,0.30931782938750163,0.9450093034459346,0.8568563148049042,0.6676390142105824,0.8448093667261176,-0.17766318536274653
547,0.3227106063329176,0.30802984349450435,0.6373379379428739,0.6803493104560776,0.6689652268863435,0.6588759701077584,-0.18977624465132836
548,0.32130702385072796,0.30783503941846674,0.6268101316266199,0.8530304100603086,0.6699500702639163,0.6747751624385238,-0.17536600926772863
549,0.319704197332872,0.3067392853232316,0.5656078587167586,0.6758306351634633,0.6720696277581957,0.7248886604121345,-0.1887572308205577
550,0.31926901771768684,0.306238383400471,0.5645888541498822,0.9082898890416233,0.6733142927309843,0.6533893449840267,-0.16936118823610521
551,0.3162641022609535,0.3048203570825841,0.7391139300444387,0.5256808096836948,0.6751709445881229,0.9017910011983024,-0.19958196413658666
552,0.31620668768817833,0.30436634729260315,0.8854313544875853,0.8327575370759348,0.6776847245065241,0.9360305850443731,-0.17498987225572307
553,0.3160713909497868,0.30425384164021463,0.5461575052315382,0.7460675333214526,0.681669641098361,0.9282369919562872,-0.181735009335038
554,0.31326238414977714,0.303708138989541,0.953007685557967,0.6398233424832189,0.6830509540634208,0.6369716565651656,-0.18715165045602672
555,0.31093568742383765,0.3026234638612172,0.9308644177298065,0.5027940486175916,0.6832838929174478,0.8423468766260657,-0.19793686395073806
556,0.309708407076151,0.3001653594003499,0.9803117996013984,0.6115462081832259,0.6862610070181132,0.9802457557041476,-0.18859211188197836
557,0.30910198796354954,0.2976735936067084,0.6952643665462246,0.6827179510217435,0.6864838164043165,0.7779921876864898,-0.18075077481755908
558,0.3083693776198025,0.2920065198715285,0.9862484746782443,0.9765106286811398,0.6866851699037504,0.8353096546957484,-0.1554279246307561
559,0.307837070081117,0.29159642537827457,0.5261519078797714,0.8466334570866225,0.6879918888485894,0.7533204837952632,-0.16497456568660993
560,0.30659453973185125,0.29087906867918667,0.8324663346725767,0.9192024458172556,0.6906777094221074,0.501564454351962,-0.15675846834595533
561,0.3057324565513311,0.2891319539659178,0.984364537737795,0.809252859007592,0.6926521198916153,0.8817393375499758,-0.16689670548269692
562,0.3017840275835738,0.286912721378528,0.9870376238099067,0.781751010719858,0.6927974826250278,0.7420239383498626,-0.16587135973800682
563,0.29578066492817257,0.2856034763064772,0.6372327270563882,0.787476648719214,0.6954181536055071,0.6705920692813222,-0.16189137761727906
564,0.29431905767198946,0.2855508616100254,0.5672437980876033,0.5898397943252103,0.696206658872489,0.8534684319854821,-0.17808077594728153
565,0.2931847179030303,0.28520086004785555,0.7506790313259335,0.7934687982196109,0.6977932414276358,0.698051039120747,-0.1602738380351171
566,0.29188912065753464,0.2851324607787974,0.5914602253025691,0.7736851254348904,0.69828393873693,0.517541494665598,-0.1600968215998103
567,0.2908614289671967,0.28312767724662086,0.9922522262782836,0.8325378340049681,0.6991429380478018,0.9907179830533636,-0.15704233198360426
